Id,SalePrice
1852,117862.85407807247
1853,126376.3397710555
1854,183074.90389296634
1855,184537.21014705906
1856,223592.58095983253
1857,154798.9545234451
1858,202152.69882443442
1859,167957.1690753994
1860,156577.5841898973
1861,166263.6927313588
1862,286969.2023492056
1863,286969.2023492056
1864,286969.2023492056
1865,312735.4241551786
1866,302378.5811769614
1867,263172.53781074483
1868,274278.82684908726
1869,215868.7500758241
1870,242492.04933302384
1871,261699.54571347975
1872,171383.3445701768
1873,215866.79780447984
1874,133278.53818630392
1875,220390.20441394113
1876,194307.95272080787
1877,222090.71047752188
1878,226807.64577813866
1879,116699.18175144529
1880,122124.45702700492
1881,264219.76495510933
1882,267976.7506565278
1883,215920.62678961933
1884,228080.87600728136
1885,246203.0454942967
1886,271636.65795998427
1887,215230.44788662344
1888,268914.2369675407
1889,168009.71266749164
1890,115340.75284222874
1891,169820.3442273992
1892,83934.14294419938
1893,135325.69060614263
1894,153749.57850528322
1895,157580.15353368304
1896,116037.05928776308
1897,112602.9952085088
1898,123998.41428806062
1899,145799.7190679888
1900,140527.37912259623
1901,136110.8681863303
1902,136681.53210692597
1903,233993.84494075947
1904,125810.39541364752
1905,188237.6823636935
1906,135232.2392158294
1907,217659.34697336645
1908,138831.0873354372
1909,149875.82826043759
1910,149875.82826043759
1911,207811.53873846435
1912,280490.58750730555
1913,158425.71568767994
1914,42734.00862692669
1915,257773.36578634905
1916,14343.909734500805
1917,263067.0504111325
1918,140558.5018880522
1919,176851.59663991712
1920,189137.22142262908
1921,323748.799715144
1922,298043.16058492835
1923,220653.9115488932
1924,219346.70269688067
1925,233954.84568882023
1926,325185.26300244464
1927,122653.70892448712
1928,158873.19375759398
1929,105648.31876093557
1930,162599.43776732404
1931,135859.49725200038
1932,135488.0703814522
1933,168579.71758329892
1934,185013.51607161516
1935,168364.2775147201
1936,185468.56817792403
1937,182089.27286020387
1938,162726.80367671733
1939,258794.29529481556
1940,225037.46522979497
1941,186472.6525284812
1942,183077.21194497135
1943,226359.0146718612
1944,291600.12777160096
1945,305662.5349504793
1946,180048.88895854377
1947,288307.2128649262
1948,191272.5452214554
1949,233562.18139554595
1950,201922.02939271147
1951,259834.69412208477
1952,238537.6970326905
1953,167054.95551287837
1954,233249.51962802222
1955,132920.45353452105
1956,311098.89528358204
1957,185527.54767622438
1958,287500.1494637396
1959,162570.97316344013
1960,90775.63717864174
1961,121259.93422779848
1962,124753.8576886853
1963,128327.3417524274
1964,121183.68001526035
1965,167445.42377367185
1966,176876.4153782155
1967,271627.0567534665
1968,328105.87709485984
1969,313450.96569154446
1970,353975.6512159194
1971,384863.4953808611
1972,327788.6611473934
1973,265177.5076499019
1974,286678.22393914417
1975,378135.88698792306
1976,261882.36530094303
1977,310376.7997336654
1978,323908.9191913019
1979,314691.3823176081
1980,213097.30980525014
1981,312557.77616722055
1982,236896.9031684238
1983,236896.9031684238
1984,205954.7245533727
1985,226301.9991008878
1986,237055.9243854325
1987,202007.60334561055
1988,176553.56706901488
1989,208971.7552043551
1990,223552.60121117544
1991,213135.58218875807
1992,222748.02082757466
1993,190749.50110444555
1994,242045.69431188167
1995,207866.70757185924
1996,267495.7772061253
1997,307930.3034190062
1998,302452.33268122596
1999,240393.41103433864
2000,293529.4722244992
2001,253263.4196296191
2002,236777.13560294593
2003,275061.7135231149
2004,265371.62706928875
2005,242846.78855823842
2006,241272.65566644492
2007,266664.6294699266
2008,201374.1612588507
2009,192012.67916854052
2010,210003.49710555805
2011,154249.09824011067
2012,198003.48597430473
2013,181810.85524888616
2014,186095.1534402956
2015,206565.82757431478
2016,193954.3218359272
2017,210979.16562063026
2018,118978.63478399534
2019,110621.84739663324
2020,110168.64263658994
2021,104907.24768516712
2022,184211.19939422572
2023,158356.22554456058
2024,246386.11376437603
2025,340737.02139749157
2026,203833.06127826893
2027,159630.66716449813
2028,197556.84831058967
2029,176742.64915417624
2030,277431.0092798773
2031,254786.42124451662
2032,265101.57182628766
2033,270338.0315625955
2034,191133.4666405255
2035,219341.01564106287
2036,231237.58913320466
2037,232223.0966009586
2038,345168.80275474244
2039,221679.94449798972
2040,345658.17389249813
2041,251256.19972234603
2042,219743.05517579196
2043,183584.99381633627
2044,207133.96848787682
2045,222889.76493207808
2046,173527.58681421436
2047,139609.74313485215
2048,123762.30779079208
2049,185574.19434827496
2050,198308.88054716005
2051,113492.12012446695
2052,131253.50366374862
2053,122825.4764421609
2054,60606.6009435897
2055,160248.12049878226
2056,136027.97288203367
2057,116103.27731260983
2058,197498.85182871588
2059,127446.83101772435
2060,156914.7697509335
2061,187214.6566941731
2062,125657.07491660852
2063,100660.58488797699
2064,139535.24642973475
2065,113422.33747540996
2066,208215.28084132774
2067,173111.6887390879
2068,185921.61746557476
2069,82507.79558865959
2070,101882.78362587537
2071,60748.807981242426
2072,182733.29087776423
2073,124887.71387691039
2074,192176.12881369307
2075,148513.8937785905
2076,114873.06699112116
2077,135186.4537218617
2078,118118.35358926433
2079,155304.43830140925
2080,133437.88507040567
2081,141538.3839442745
2082,163871.73275557847
2083,149898.47013609263
2084,101927.7662236403
2085,123845.08748562762
2086,165899.23119203956
2087,129039.08731742215
2088,105699.37818332727
2089,80825.41866645159
2090,134893.92563572188
2091,83952.23448053561
2092,125545.38728851208
2093,130900.9381127248
2094,134190.85855164903
2095,171056.9350485868
2096,84826.4983517899
2097,70597.58679861587
2098,156238.59001388913
2099,-2757.505228338414
2100,98358.01120865403
2101,123109.73763196054
2102,158009.07111711323
2103,85834.08296311751
2104,179577.22955406446
2105,103677.28352384432
2106,33708.85343297222
2107,216018.60781757615
2108,114114.64347472158
2109,99735.31055592198
2110,114127.22712073778
2111,189738.3704961395
2112,142490.13691564696
2113,110530.08955134393
2114,117026.92230244947
2115,159718.53733939072
2116,101402.17255901347
2117,164067.42737395654
2118,139659.84447836666
2119,120063.99898795772
2120,100260.50521989213
2121,78931.32832930447
2122,78314.06362634874
2123,89003.76772600727
2124,211675.02757864422
2125,163303.8765285128
2126,176669.5309231187
2127,175616.64938130078
2128,139580.0702614186
2129,115200.17057253071
2130,153374.70658679842
2131,187839.40835701523
2132,114229.4793731363
2133,128938.66931906308
2134,133429.56370417273
2135,91611.21775672317
2136,51042.493353450205
2137,112072.84544893808
2138,128490.11348055862
2139,159963.26576502167
2140,117028.02451482625
2141,156085.9717827367
2142,122188.82019678038
2143,143046.27009533346
2144,115985.35534197057
2145,113371.23895299435
2146,165135.76344531798
2147,185445.79121456994
2148,135384.3575210448
2149,139013.32141393644
2150,215410.2476399002
2151,145692.21287087142
2152,134488.33438641427
2153,154057.22108041204
2154,96939.41906070337
2155,138829.70275546168
2156,252530.01165674475
2157,231251.40071309928
2158,238422.57622759673
2159,238759.718463197
2160,191107.21692772873
2161,272332.04923650424
2162,367647.62648899935
2163,307172.8086239713
2164,257567.81554831716
2165,195623.86721194966
2166,137217.55133035372
2167,217411.21519510646
2168,197047.09097397793
2169,209215.30803698464
2170,225834.63826356851
2171,145532.7063774066
2172,139041.00440978433
2173,170055.96581568813
2174,250432.6118461968
2175,294419.86725003563
2176,276997.86816292454
2177,255280.06069508765
2178,240888.26663368323
2179,147512.18805180048
2180,234633.13538464473
2181,218109.26294453314
2182,243763.97815496149
2183,219006.46141919843
2184,123017.2697901408
2185,132873.72806342645
2186,161439.4236735521
2187,163810.4045853311
2188,159055.76158398204
2189,346563.77756922774
2190,89393.7729607519
2191,89393.7729607519
2192,61066.53229679959
2193,83901.22185178753
2194,101469.2744702209
2195,84375.79168297909
2196,106996.5982043529
2197,87343.40644568834
2198,179081.53007832076
2199,176821.83095864684
2200,133392.50088356726
2201,128073.64369870746
2202,182359.49034064822
2203,160476.6124438902
2204,156242.700204322
2205,119463.15069134929
2206,143442.48778935266
2207,235640.34570981935
2208,226762.48844819271
2209,191252.3269970402
2210,139278.70246544282
2211,114394.88938207668
2212,124773.89511769125
2213,93734.75921559904
2214,150924.99003071093
2215,100299.61260496755
2216,166483.54933052394
2217,10630.387733160402
2218,75725.59637039807
2219,62387.04282506218
2220,51119.176269012154
2221,259698.11084537336
2222,234118.61678927473
2223,274514.69631715247
2224,232195.5717637688
2225,168437.2823557495
2226,163226.01150215557
2227,217720.39010257623
2228,262560.5017665549
2229,247912.56797904533
2230,148733.16047330527
2231,216681.08812597266
2232,192638.5588354806
2233,179411.27222255897
2234,239628.7776991803
2235,210015.28064170643
2236,265632.39907688193
2237,299719.0063521854
2238,221831.07852146134
2239,126186.92265060695
2240,169949.04545826034
2241,134425.67821190855
2242,132823.22480031068
2243,142851.27442378714
2244,82761.53045034385
2245,82761.53045034385
2246,128669.37878678693
2247,118660.74639087345
2248,107985.83365740743
2249,109852.61430333508
2250,123818.15801215603
2251,136624.490200946
2252,197035.09718697937
2253,165940.10057134717
2254,184857.6087870415
2255,190687.28013799933
2256,195359.63687487156
2257,219828.78206122457
2258,191624.9793870633
2259,181362.54463697667
2260,157130.05090731615
2261,214636.95362745388
2262,226477.67787887913
2263,295463.05429641705
2264,361035.85247654526
2265,174915.44791890495
2266,280353.2549208916
2267,313348.17456162383
2268,343377.1633724737
2269,176448.91931666713
2270,190290.30409593217
2271,234102.26610859204
2272,221406.92484088324
2273,168883.8888838417
2274,179843.1085136186
2275,187539.90666772053
2276,203707.90279875929
2277,194971.120265787
2278,163847.12332815747
2279,115432.8203161927
2280,85352.2209581295
2281,188130.25905010442
2282,187160.51937187987
2283,130943.38038511563
2284,141273.3739434512
2285,171825.80138545483
2286,119308.85050273023
2287,303844.902464094
2288,277689.547651247
2289,314671.3333089369
2290,361322.80262813705
2291,293129.2581262867
2292,350212.8120840787
2293,369906.7384984206
2294,348621.9463241276
2295,382975.47027222125
2296,290453.75736283057
2297,271860.124168611
2298,307825.2866687685
2299,339589.62068006594
2300,292987.3635075373
2301,256196.050551989
2302,249746.46669920196
2303,265884.3989760912
2304,272974.5350475552
2305,192269.59002042934
2306,192269.59002042934
2307,189233.9431447162
2308,256662.49353022256
2309,277651.65103361465
2310,235511.33161420876
2311,215022.77806997427
2312,183418.6883544349
2313,176865.80703915842
2314,193584.64760665642
2315,176196.29251840198
2316,182745.02621754294
2317,183239.97110024525
2318,177404.84372791962
2319,195044.86958132056
2320,204453.20915710647
2321,258394.35773927497
2322,201756.66677471576
2323,191537.89264473075
2324,190580.86665018136
2325,227863.1537336961
2326,191454.38881479658
2327,221769.3019838112
2328,224164.9975843398
2329,189313.33045949694
2330,188225.77064837818
2331,320260.43878102663
2332,359189.99651801295
2333,303548.1964136126
2334,255722.34643480356
2335,263540.0402763175
2336,306301.9376865594
2337,219398.46343384683
2338,266175.648666181
2339,248722.07322201377
2340,354364.73823030374
2341,226042.48970434244
2342,248664.44893153186
2343,232212.1656957951
2344,234549.82143562078
2345,272427.6362622994
2346,239103.0800829333
2347,215072.89825000486
2348,246769.82732737192
2349,163547.53100941214
2350,265653.2006315043
2351,257860.1786052034
2352,268133.9823000274
2353,246181.21071659971
2354,148841.4125111889
2355,174555.59836305224
2356,150661.3902126148
2357,226293.4504489149
2358,194492.51765362883
2359,145673.14939267864
2360,113766.30914918473
2361,138634.92416926252
2362,261622.01779309788
2363,129182.98424359516
2364,157575.76402180397
2365,238489.37298623286
2366,219240.1895962156
2367,250750.24323915725
2368,211502.4886897019
2369,251923.19895334088
2370,174490.0606564529
2371,178595.03972839133
2372,216522.72287937638
2373,260908.8984273168
2374,303017.0488265968
2375,240988.1072820623
2376,283325.6130727028
2377,322306.1348609353
2378,157395.81308346207
2379,231824.57431191055
2380,155416.7912258607
2381,173595.74482779158
2382,221127.67304001702
2383,225647.41950815218
2384,233151.21790391533
2385,155345.98820896004
2386,143349.63512322702
2387,126506.94840431924
2388,121949.42279068113
2389,123884.92714892363
2390,136380.38943505916
2391,134612.65787447826
2392,107731.36083595618
2393,184017.14412600768
2394,149085.16648635152
2395,199416.68178418675
2396,167382.4619594789
2397,196980.77836294414
2398,110450.74859430478
2399,26289.369912937516
2400,19380.967966583907
2401,100201.3036420889
2402,124535.34567124036
2403,183407.2672246463
2404,145008.72909603757
2405,167746.73263092397
2406,132406.26778844174
2407,114865.48497275182
2408,138076.5384126606
2409,128049.68651206768
2410,199502.04822879378
2411,108611.06107180985
2412,145610.8864933711
2413,131764.3273273895
2414,126260.74492447765
2415,165965.43041739508
2416,135754.6804914337
2417,137964.92271666322
2418,105969.81585583964
2419,119992.95493978623
2420,111781.37556960993
2421,139299.15618120867
2422,111950.65752124728
2423,79463.3370349108
2424,156627.5327641758
2425,253649.1353895465
2426,101218.89766039012
2427,95744.13219262694
2428,191786.81522680295
2429,104412.20379548473
2430,136450.1459801133
2431,132570.1500429035
2432,117440.5572462671
2433,129409.53251131962
2434,135056.21570678742
2435,146656.56321441557
2436,109946.01388140512
2437,105347.42583886965
2438,110621.14297772641
2439,112200.84056976577
2440,147914.25507584913
2441,97964.7353946094
2442,92820.94032189017
2443,117121.56374807784
2444,104326.6391497117
2445,68304.87388816464
2446,115034.38693689671
2447,220881.64445040154
2448,156552.1071843406
2449,104483.67716590525
2450,157234.7662798277
2451,113395.00190635619
2452,220517.84869743127
2453,90411.74251227069
2454,122093.54488609289
2455,103210.03881039517
2456,129766.3298340278
2457,108961.3823892863
2458,125475.57377355418
2459,96062.65923888993
2460,154939.254738161
2461,118858.69885694515
2462,121666.90599423763
2463,116734.31367321103
2464,189562.82181813265
2465,145684.47684863163
2466,128907.53859454696
2467,162101.55907378334
2468,97207.33035117725
2469,99138.84178277315
2470,230538.64285013208
2471,200417.27006481355
2472,199631.59303834895
2473,108220.95206473989
2474,91748.88821471424
2475,227949.0644644954
2476,112651.94877553021
2477,116731.4027577982
2478,163784.18871800066
2479,101063.09937768034
2480,128560.9648448145
2481,119014.5075224085
2482,121567.83901762404
2483,108737.96944675979
2484,123730.38488159538
2485,111444.39141101914
2486,143787.1721342561
2487,210519.17543801037
2488,157552.64907851059
2489,167264.35105129017
2490,128304.73674103827
2491,94474.4437296507
2492,197992.08324732922
2493,148338.79240811802
2494,176911.7684828973
2495,108071.73737724777
2496,255185.75072383683
2497,166014.04398516612
2498,108585.2683826983
2499,88188.88093746325
2500,125440.07857303403
2501,136420.2908456187
2502,134889.81338740326
2503,94000.70657787903
2504,197884.87361173483
2505,227326.9310929668
2506,275371.76142293785
2507,313721.86921081913
2508,275371.76142293785
2509,240841.64120612084
2510,254609.56997860398
2511,207421.07917200273
2512,222727.4048334706
2513,224022.25592823606
2514,255858.49416619434
2515,149483.56099608203
2516,163917.87880226632
2517,130771.89345827233
2518,133383.2699006413
2519,228320.30788326892
2520,215446.95073285117
2521,212585.69168613898
2522,222172.37047113944
2523,118578.24162433622
2524,126259.87574169948
2525,134614.65734082134
2526,144699.89969806687
2527,114766.99971611786
2528,117789.12774279807
2529,121625.46330810618
2530,106871.7420949738
2531,239255.77061242366
2532,233253.3196503073
2533,216351.19580216834
2534,248800.34371079213
2535,292676.8399647487
2536,240031.22817681415
2537,231217.4405247753
2538,203087.67080232943
2539,203680.105077522
2540,186106.71910740633
2541,200382.29274352174
2542,154461.5976779199
2543,116745.89362731925
2544,110667.51572629856
2545,128411.73300568701
2546,165949.85550244176
2547,157198.95190869865
2548,195655.30834064737
2549,151416.862480078
2550,598364.0029576967
2551,169820.3442273992
2552,116027.1818278156
2553,89393.7729607519
2554,111818.1970898459
2555,105229.08320803591
2556,75725.25025269808
2557,90858.70695760963
2558,172005.51362439385
2559,137737.26488249213
2560,127560.01214489224
2561,137024.84558897198
2562,136263.41479852505
2563,134172.1992175785
2564,176186.92686048232
2565,133936.70981275872
2566,121237.28555163741
2567,128062.69624543737
2568,193397.80318730336
2569,189526.42724888877
2570,140279.39303237584
2571,172768.59859438986
2572,203695.82210890402
2573,232305.86337102123
2574,342432.7521749962
2575,150923.64642063086
2576,115412.9877410538
2577,146676.9291783491
2578,78347.67162654526
2579,20404.453226183774
2580,125694.02937703277
2581,116272.00088271941
2582,100704.83630650479
2583,256219.28383355157
2584,176044.48595497804
2585,176547.11993635376
2586,219351.78205354768
2587,217509.01388461434
2588,162018.69712602918
2589,155082.32219386834
2590,218085.91918288392
2591,242686.0109507665
2592,235966.33730348723
2593,251837.0663797158
2594,197980.25769415929
2595,229223.812316149
2596,286437.11621798074
2597,200842.63883688417
2598,256806.9058188632
2599,335906.7470310979
2600,180748.2466290244
2601,153152.32130552398
2602,85908.04861815495
2603,81972.84799924633
2604,73852.3276683964
2605,88847.2948684044
2606,139103.35546942265
2607,181581.0545954007
2608,190254.886292289
2609,143647.47515877918
2610,90242.92131243786
2611,146562.20525496395
2612,143945.75366860197
2613,107985.83365740743
2614,114890.94906913245
2615,164922.51032052794
2616,138725.12105829548
2617,205284.0248615233
2618,177872.41698877653
2619,238179.4957690792
2620,174777.483368224
2621,180966.0507004077
2622,188356.23819631606
2623,261331.87613633357
2624,275694.07145777426
2625,320818.58225195936
2626,167395.02031790733
2627,215345.36073654518
2628,334798.88624397165
2629,392714.95146275766
2630,310761.57323142106
2631,368930.60174329847
2632,333489.34984276665
2633,286093.59897411393
2634,317284.9016117578
2635,165542.80938443076
2636,213453.72774108674
2637,185649.0158547751
2638,248048.8865962861
2639,195859.68871353345
2640,158055.2295399732
2641,99625.48684112378
2642,196240.20473785442
2643,138821.4066732151
2644,136440.13929369545
2645,126736.79244554671
2646,122558.10045397747
2647,130577.85130480793
2648,154818.81462075107
2649,147702.19158810447
2650,171094.74322483945
2651,167810.95285397966
2652,342298.18878310535
2653,272182.57479595917
2654,259631.9506070126
2655,323372.4727667194
2656,298092.92212383205
2657,301290.6434512277
2658,276406.3774769121
2659,282838.78047998145
2660,300754.9066236642
2661,310360.43967994314
2662,304192.19131309714
2663,274306.41853577655
2664,276369.8445601334
2665,301402.6924918586
2666,285360.43833054753
2667,171461.9869294609
2668,198459.71509853285
2669,185351.19918757502
2670,279506.3044259279
2671,198459.71509853285
2672,211128.1191821621
2673,219235.8048799989
2674,222367.3672164951
2675,193808.15880553704
2676,205694.99235897302
2677,200203.02468522848
2678,255669.77336408047
2679,270818.2850013251
2680,282205.8653891188
2681,344087.34310852
2682,306139.73940455506
2683,391887.25466488034
2684,296785.5919336757
2685,314114.28612158995
2686,268330.40131953557
2687,279064.9478483343
2688,247576.58663633664
2689,233492.317973234
2690,351899.95164022024
2691,197640.99353858642
2692,151708.88372404967
2693,221366.9979853836
2694,150862.14555202948
2695,212780.38352353754
2696,205655.82599867473
2697,206156.67496141104
2698,186323.8761251514
2699,190192.59411457716
2700,174029.26370124507
2701,161964.92815655493
2702,129663.77361364884
2703,193462.5659226653
2704,144680.9130223972
2705,116397.3409825688
2706,111004.52920625336
2707,118913.19043412455
2708,119386.86585482338
2709,96613.4566552256
2710,112833.6693665469
2711,288299.3258623319
2712,321899.82929443347
2713,200144.30984676944
2714,180710.46021392336
2715,176265.47503321164
2716,174285.22239938774
2717,207866.51092778926
2718,253092.5395740379
2719,143593.51879621646
2720,196353.65964649292
2721,131335.06697517983
2722,161222.87069178664
2723,147966.0615271891
2724,111590.15945025126
2725,119861.24569442868
2726,140762.13249798364
2727,183032.34442296473
2728,182603.40634158894
2729,137108.38044971938
2730,133817.1353975042
2731,111404.84177155525
2732,112703.23720593634
2733,155361.29552233208
